region,regname,yearcode,age2,tenure4,tenurename,poverty_status,poverty,N_ten4s,N_all2
0,UK,1995,40,2,Social rent,1,Poorest tenth,19568.0017627497,71673
0,UK,1995,40,3,Private rent,1,Poorest tenth,10565.059260289,71673
0,UK,1995,40,4,Care of/rent free,1,Poorest tenth,2047.32072077415,71673
0,UK,1995,41,1,Owner occupier,1,Poorest tenth,31745.1831867516,65009
0,UK,1995,41,2,Social rent,1,Poorest tenth,21921.7156282505,65009
0,UK,1995,41,3,Private rent,1,Poorest tenth,9668.25478220406,65009
0,UK,1995,41,4,Care of/rent free,1,Poorest tenth,1673.8464027938,65009
0,UK,1995,42,1,Owner occupier,1,Poorest tenth,39161.2443820343,72228
0,UK,1995,42,2,Social rent,1,Poorest tenth,24472.2557510376,72228
0,UK,1995,42,3,Private rent,1,Poorest tenth,7190.38013220881,72228
0,UK,1995,42,4,Care of/rent free,1,Poorest tenth,1404.11973471934,72228
0,UK,1995,43,1,Owner occupier,1,Poorest tenth,34360.0600236854,68498
0,UK,1995,43,2,Social rent,1,Poorest tenth,23765.3570171527,68498
0,UK,1995,43,3,Private rent,1,Poorest tenth,9159.44192748135,68498
0,UK,1995,43,4,Care of/rent free,1,Poorest tenth,1213.14103168054,68498
0,UK,1995,44,1,Owner occupier,1,Poorest tenth,32645.1961353952,57347
0,UK,1995,44,2,Social rent,1,Poorest tenth,16747.7693457206,57347
0,UK,1995,44,3,Private rent,1,Poorest tenth,6787.22760848868,57347
0,UK,1995,44,4,Care of/rent free,1,Poorest tenth,1166.80691039553,57347
0,UK,1995,45,1,Owner occupier,1,Poorest tenth,32317.1472301708,53396
0,UK,1995,45,2,Social rent,1,Poorest tenth,13358.5968290477,53396
0,UK,1995,45,3,Private rent,1,Poorest tenth,7084.62803227842,53396
0,UK,1995,45,4,Care of/rent free,1,Poorest tenth,635.627908503084,53396
0,UK,1995,46,1,Owner occupier,1,Poorest tenth,29075.9692164701,50644
0,UK,1995,46,2,Social rent,1,Poorest tenth,13858.2538599503,50644
0,UK,1995,46,3,Private rent,1,Poorest tenth,6446.78913349967,50644
0,UK,1995,46,4,Care of/rent free,1,Poorest tenth,1262.98779007992,50644
0,UK,1995,47,1,Owner occupier,1,Poorest tenth,42919.4114617861,75160
0,UK,1995,47,2,Social rent,1,Poorest tenth,20241.8147120735,75160
0,UK,1995,47,3,Private rent,1,Poorest tenth,9664.89688005534,75160
0,UK,1995,47,4,Care of/rent free,1,Poorest tenth,2333.87694608506,75160
0,UK,1995,48,1,Owner occupier,1,Poorest tenth,47826.8775138427,75238
0,UK,1995,48,2,Social rent,1,Poorest tenth,17108.1090827113,75238
0,UK,1995,48,3,Private rent,1,Poorest tenth,8713.05942769375,75238
0,UK,1995,48,4,Care of/rent free,1,Poorest tenth,1589.95397575222,75238
0,UK,1995,49,1,Owner occupier,1,Poorest tenth,50179.6190504118,78641
0,UK,1995,49,2,Social rent,1,Poorest tenth,16936.4292546173,78641
0,UK,1995,49,3,Private rent,1,Poorest tenth,10665.3016143837,78641
0,UK,1995,49,4,Care of/rent free,1,Poorest tenth,859.650080587271,78641
0,UK,1995,50,1,Owner occupier,1,Poorest tenth,33568.2959742879,53429
0,UK,1995,50,2,Social rent,1,Poorest tenth,13494.3699029518,53429
0,UK,1995,50,3,Private rent,1,Poorest tenth,5566.56163436812,53429
0,UK,1995,50,4,Care of/rent free,1,Poorest tenth,799.772488392193,53429
0,UK,1995,51,1,Owner occupier,1,Poorest tenth,29013.8316872548,50329
0,UK,1995,51,2,Social rent,1,Poorest tenth,13391.8007612865,50329
0,UK,1995,51,3,Private rent,1,Poorest tenth,6813.5816438099,50329
0,UK,1995,51,4,Care of/rent free,1,Poorest tenth,1109.78590764887,50329
0,UK,1995,52,1,Owner occupier,1,Poorest tenth,35232.5954993731,60767
0,UK,1995,52,2,Social rent,1,Poorest tenth,17584.8233353911,60767
0,UK,1995,52,3,Private rent,1,Poorest tenth,6616.80737884657,60767
0,UK,1995,52,4,Care of/rent free,1,Poorest tenth,1332.77378638931,60767
0,UK,1995,53,1,Owner occupier,1,Poorest tenth,34597.5751517496,56637
0,UK,1995,53,2,Social rent,1,Poorest tenth,15139.8318485558,56637
0,UK,1995,53,3,Private rent,1,Poorest tenth,5568.50018913655,56637
0,UK,1995,53,4,Care of/rent free,1,Poorest tenth,1331.09281055808,56637
0,UK,1995,54,1,Owner occupier,1,Poorest tenth,27637.3557921056,45447
0,UK,1995,54,2,Social rent,1,Poorest tenth,12037.263554278,45447
0,UK,1995,54,3,Private rent,1,Poorest tenth,4856.77561301914,45447
0,UK,1995,54,4,Care of/rent free,1,Poorest tenth,915.605040597277,45447
0,UK,1995,55,1,Owner occupier,1,Poorest tenth,37765.5045339129,60391
0,UK,1995,55,2,Social rent,1,Poorest tenth,17331.7968772642,60391
0,UK,1995,55,3,Private rent,1,Poorest tenth,4175.6803842142,60391
0,UK,1995,55,4,Care of/rent free,1,Poorest tenth,1118.01820460861,60391
0,UK,1995,56,1,Owner occupier,1,Poorest tenth,25592.4312335723,46239
0,UK,1995,56,2,Social rent,1,Poorest tenth,15075.6406901964,46239
0,UK,1995,56,3,Private rent,1,Poorest tenth,5233.47645864567,46239
0,UK,1995,56,4,Care of/rent free,1,Poorest tenth,337.451617585608,46239
0,UK,1995,57,1,Owner occupier,1,Poorest tenth,24187.0405400784,45469
0,UK,1995,57,2,Social rent,1,Poorest tenth,13835.5247418503,45469
0,UK,1995,57,3,Private rent,1,Poorest tenth,6976.79245366766,45469
0,UK,1995,57,4,Care of/rent free,1,Poorest tenth,469.642264403598,45469
0,UK,1995,58,1,Owner occupier,1,Poorest tenth,30484.0986920737,54572
0,UK,1995,58,2,Social rent,1,Poorest tenth,15595.6462975747,54572
0,UK,1995,58,3,Private rent,1,Poorest tenth,7725.23070654212,54572
0,UK,1995,58,4,Care of/rent free,1,Poorest tenth,767.024303809497,54572
0,UK,1995,59,1,Owner occupier,1,Poorest tenth,25523.1307174212,42861
0,UK,1995,59,2,Social rent,1,Poorest tenth,11614.6711794034,42861
0,UK,1995,59,3,Private rent,1,Poorest tenth,4231.41466678956,42861
0,UK,1995,59,4,Care of/rent free,1,Poorest tenth,1491.78343638582,42861
0,UK,1995,60,1,Owner occupier,1,Poorest tenth,18825.4745934835,29065
0,UK,1995,60,2,Social rent,1,Poorest tenth,6397.29179778495,29065
0,UK,1995,60,3,Private rent,1,Poorest tenth,2768.78720862619,29065
0,UK,1995,60,4,Care of/rent free,1,Poorest tenth,1073.4464001054,29065
0,UK,1995,61,1,Owner occupier,1,Poorest tenth,18858.6068120613,28047
0,UK,1995,61,2,Social rent,1,Poorest tenth,4910.01196920804,28047
0,UK,1995,61,3,Private rent,1,Poorest tenth,3861.89798460023,28047
0,UK,1995,61,4,Care of/rent free,1,Poorest tenth,416.483234130397,28047
0,UK,1995,62,1,Owner occupier,1,Poorest tenth,25493.4439439278,34995
0,UK,1995,62,2,Social rent,1,Poorest tenth,5761.7225533129,34995
0,UK,1995,62,3,Private rent,1,Poorest tenth,3180.71426665626,34995
0,UK,1995,62,4,Care of/rent free,1,Poorest tenth,559.119236103086,34995
0,UK,1995,63,1,Owner occupier,1,Poorest tenth,23685.9229074563,34612
0,UK,1995,63,2,Social rent,1,Poorest tenth,6730.90746395375,34612
0,UK,1995,63,3,Private rent,1,Poorest tenth,3124.85081945593,34612
0,UK,1995,63,4,Care of/rent free,1,Poorest tenth,1070.318809134,34612
0,UK,1995,64,1,Owner occupier,1,Poorest tenth,17585.222270923,28493
0,UK,1995,64,2,Social rent,1,Poorest tenth,6815.10929478434,28493
0,UK,1995,64,3,Private rent,1,Poorest tenth,3218.04192203269,28493
0,UK,1995,64,4,Care of/rent free,1,Poorest tenth,874.626512259991,28493
0,UK,1995,65,1,Owner occupier,1,Poorest tenth,17276.9430772864,32196
0,UK,1995,65,2,Social rent,1,Poorest tenth,10885.5322734666,32196
0,UK,1995,65,3,Private rent,1,Poorest tenth,3585.38466615315,32196
0,UK,1995,65,4,Care of/rent free,1,Poorest tenth,448.139983093829,32196
0,UK,1995,66,1,Owner occupier,1,Poorest tenth,11820.0286816977,21294
0,UK,1995,66,2,Social rent,1,Poorest tenth,6326.66542859822,21294
0,UK,1995,66,3,Private rent,1,Poorest tenth,2306.87314284836,21294
0,UK,1995,66,4,Care of/rent free,1,Poorest tenth,840.432746855719,21294
0,UK,1995,67,1,Owner occupier,1,Poorest tenth,15036.8999811431,27508
0,UK,1995,67,2,Social rent,1,Poorest tenth,8744.95738720254,27508
0,UK,1995,67,3,Private rent,1,Poorest tenth,3088.34065645197,27508
0,UK,1995,67,4,Care of/rent free,1,Poorest tenth,637.80197520238,27508
0,UK,1995,68,1,Owner occupier,1,Poorest tenth,10676.7008330103,22290
0,UK,1995,68,2,Social rent,1,Poorest tenth,8282.43839147948,22290
0,UK,1995,68,3,Private rent,1,Poorest tenth,2962.73145782965,22290
0,UK,1995,68,4,Care of/rent free,1,Poorest tenth,368.129317680538,22290
0,UK,1995,69,1,Owner occupier,1,Poorest tenth,9784.61076907768,23633
0,UK,1995,69,2,Social rent,1,Poorest tenth,9755.05559373162,23633
0,UK,1995,69,3,Private rent,1,Poorest tenth,3106.68655608424,23633
0,UK,1995,69,4,Care of/rent free,1,Poorest tenth,986.647081106461,23633
0,UK,1995,70,1,Owner occupier,1,Poorest tenth,9091.12610255746,20716
0,UK,1995,70,2,Social rent,1,Poorest tenth,8801.67251553134,20716
0,UK,1995,70,3,Private rent,1,Poorest tenth,2029.72707441764,20716
0,UK,1995,70,4,Care of/rent free,1,Poorest tenth,793.474307493557,20716
0,UK,1995,71,1,Owner occupier,1,Poorest tenth,5626.34438865748,12899
0,UK,1995,71,2,Social rent,1,Poorest tenth,6175.40888220897,12899
0,UK,1995,71,3,Private rent,1,Poorest tenth,859.420933591645,12899
0,UK,1995,71,4,Care of/rent free,1,Poorest tenth,237.825795541906,12899
0,UK,1995,72,1,Owner occupier,1,Poorest tenth,10458.2113358579,23780
0,UK,1995,72,2,Social rent,1,Poorest tenth,10662.3389722166,23780
0,UK,1995,72,3,Private rent,1,Poorest tenth,2320.08979207154,23780
0,UK,1995,72,4,Care of/rent free,1,Poorest tenth,339.359899853954,23780
0,UK,1995,73,1,Owner occupier,1,Poorest tenth,6803.3760385392,19172
0,UK,1995,73,2,Social rent,1,Poorest tenth,9155.94307650287,19172
0,UK,1995,73,3,Private rent,1,Poorest tenth,2146.68948859581,19172
0,UK,1995,73,4,Care of/rent free,1,Poorest tenth,1065.99139636213,19172
0,UK,1995,74,1,Owner occupier,1,Poorest tenth,11090.3471445175,28918
0,UK,1995,74,2,Social rent,1,Poorest tenth,12180.1093358735,28918
0,UK,1995,74,3,Private rent,1,Poorest tenth,3868.76912937053,28918
0,UK,1995,74,4,Care of/rent free,1,Poorest tenth,1778.77439023849,28918
0,UK,1995,75,1,Owner occupier,1,Poorest tenth,11410.0560127119,28078
0,UK,1995,75,2,Social rent,1,Poorest tenth,12028.0583803352,28078
0,UK,1995,75,3,Private rent,1,Poorest tenth,3247.12181944269,28078
0,UK,1995,75,4,Care of/rent free,1,Poorest tenth,1392.76378751023,28078
0,UK,1995,76,1,Owner occupier,1,Poorest tenth,7827.12660009425,17739
0,UK,1995,76,2,Social rent,1,Poorest tenth,7466.76923413519,17739
0,UK,1995,76,3,Private rent,1,Poorest tenth,1862.22133631495,17739
0,UK,1995,76,4,Care of/rent free,1,Poorest tenth,582.882829455612,17739
0,UK,1995,77,1,Owner occupier,1,Poorest tenth,7946.49351071412,17092
0,UK,1995,77,2,Social rent,1,Poorest tenth,6297.71654000295,17092
0,UK,1995,77,3,Private rent,1,Poorest tenth,2210.80750526501,17092
0,UK,1995,77,4,Care of/rent free,1,Poorest tenth,636.982444017914,17092
0,UK,1995,78,1,Owner occupier,1,Poorest tenth,6508.05796110882,17558
0,UK,1995,78,2,Social rent,1,Poorest tenth,7693.32124417554,17558
0,UK,1995,78,3,Private rent,1,Poorest tenth,2819.05462461246,17558
0,UK,1995,78,4,Care of/rent free,1,Poorest tenth,537.566170103187,17558
0,UK,1995,79,1,Owner occupier,1,Poorest tenth,6917.44234688204,18916
0,UK,1995,79,2,Social rent,1,Poorest tenth,8729.09330049171,18916
0,UK,1995,79,3,Private rent,1,Poorest tenth,2783.83676944142,18916
0,UK,1995,79,4,Care of/rent free,1,Poorest tenth,485.62758318483,18916
0,UK,1995,80,1,Owner occupier,1,Poorest tenth,75066.9295458753,192354
0,UK,1995,80,2,Social rent,1,Poorest tenth,84928.3072633982,192354
0,UK,1995,80,3,Private rent,1,Poorest tenth,26467.4120928249,192354
0,UK,1995,80,4,Care of/rent free,1,Poorest tenth,5891.35109790162,192354
0,UK,1996,16,1,Owner occupier,1,Poorest tenth,0,24400
0,UK,1996,16,2,Social rent,1,Poorest tenth,2853.40594145805,24400
0,UK,1996,16,3,Private rent,1,Poorest tenth,2307.86203138505,24400
0,UK,1996,16,4,Care of/rent free,1,Poorest tenth,19238.7320271569,24400
0,UK,1996,17,1,Owner occupier,1,Poorest tenth,131.577112296071,60695
0,UK,1996,17,2,Social rent,1,Poorest tenth,8750.21593222165,60695
0,UK,1996,17,3,Private rent,1,Poorest tenth,9209.99013843964,60695
0,UK,1996,17,4,Care of/rent free,1,Poorest tenth,42603.2168170426,60695
0,UK,1996,18,1,Owner occupier,1,Poorest tenth,1007.70147312955,63012
0,UK,1996,18,2,Social rent,1,Poorest tenth,11712.3315790929,63012
0,UK,1996,18,3,Private rent,1,Poorest tenth,19149.1620722884,63012
0,UK,1996,18,4,Care of/rent free,1,Poorest tenth,31142.8048754892,63012
0,UK,1996,19,1,Owner occupier,1,Poorest tenth,2101.97167687163,91701
0,UK,1996,19,2,Social rent,1,Poorest tenth,16417.7951376886,91701
0,UK,1996,19,3,Private rent,1,Poorest tenth,38068.9156451048,91701
0,UK,1996,19,4,Care of/rent free,1,Poorest tenth,35112.317540335,91701
0,UK,1996,20,1,Owner occupier,1,Poorest tenth,2811.91443018494,140892
0,UK,1996,20,2,Social rent,1,Poorest tenth,22331.3284895479,140892
0,UK,1996,20,3,Private rent,1,Poorest tenth,79769.724863342,140892
0,UK,1996,20,4,Care of/rent free,1,Poorest tenth,35979.0322169252,140892
0,UK,1996,21,1,Owner occupier,1,Poorest tenth,5173.28748731306,144443
0,UK,1996,21,2,Social rent,1,Poorest tenth,29264.3093974038,144443
0,UK,1996,21,3,Private rent,1,Poorest tenth,83629.9980876935,144443
0,UK,1996,21,4,Care of/rent free,1,Poorest tenth,26375.4050275896,144443
0,UK,1996,22,1,Owner occupier,1,Poorest tenth,5417.65833484956,111121
0,UK,1996,22,2,Social rent,1,Poorest tenth,27481.210696452,111121
0,UK,1996,22,3,Private rent,1,Poorest tenth,61262.5391969841,111121
0,UK,1996,22,4,Care of/rent free,1,Poorest tenth,16959.5917717143,111121
0,UK,1996,23,1,Owner occupier,1,Poorest tenth,6786.22172318998,89478
0,UK,1996,23,2,Social rent,1,Poorest tenth,26517.0572298609,89478
0,UK,1996,23,3,Private rent,1,Poorest tenth,41635.5739069933,89478
0,UK,1996,23,4,Care of/rent free,1,Poorest tenth,14539.1471399559,89478
0,UK,1996,24,1,Owner occupier,1,Poorest tenth,7287.09381388914,70176
0,UK,1996,24,2,Social rent,1,Poorest tenth,24169.1374535787,70176
0,UK,1996,24,3,Private rent,1,Poorest tenth,29853.4802456186,70176
0,UK,1996,24,4,Care of/rent free,1,Poorest tenth,8866.28848691359,70176
0,UK,1996,25,1,Owner occupier,1,Poorest tenth,14022.8323010316,91855
0,UK,1996,25,2,Social rent,1,Poorest tenth,34909.6292891838,91855
0,UK,1996,25,3,Private rent,1,Poorest tenth,31478.2825504767,91855
0,UK,1996,25,4,Care of/rent free,1,Poorest tenth,11444.2558593078,91855
0,UK,1996,26,1,Owner occupier,1,Poorest tenth,14261.5677506659,84841
0,UK,1996,26,2,Social rent,1,Poorest tenth,34686.794220056,84841
0,UK,1996,26,3,Private rent,1,Poorest tenth,25746.8806922986,84841
0,UK,1996,26,4,Care of/rent free,1,Poorest tenth,10145.7573369794,84841
0,UK,1996,27,1,Owner occupier,1,Poorest tenth,18886.3208573587,85554
0,UK,1996,27,2,Social rent,1,Poorest tenth,35066.0456200345,85554
0,UK,1996,27,3,Private rent,1,Poorest tenth,22802.2068153962,85554
0,UK,1996,27,4,Care of/rent free,1,Poorest tenth,8799.42670721065,85554
0,UK,1996,28,1,Owner occupier,1,Poorest tenth,20202.5440629077,87794
0,UK,1996,28,2,Social rent,1,Poorest tenth,32190.6284665232,87794
0,UK,1996,28,3,Private rent,1,Poorest tenth,28101.8240413463,87794
0,UK,1996,28,4,Care of/rent free,1,Poorest tenth,7299.00342922287,87794
0,UK,1996,29,1,Owner occupier,1,Poorest tenth,27584.5794305893,98098
0,UK,1996,29,2,Social rent,1,Poorest tenth,40425.1406989347,98098
0,UK,1996,29,3,Private rent,1,Poorest tenth,23835.6592449879,98098
0,UK,1996,29,4,Care of/rent free,1,Poorest tenth,6252.62062548815,98098
0,UK,1996,30,1,Owner occupier,1,Poorest tenth,27617.6973051936,80870
0,UK,1996,30,2,Social rent,1,Poorest tenth,29549.4379784822,80870
0,UK,1996,30,3,Private rent,1,Poorest tenth,19706.91184349,80870
0,UK,1996,30,4,Care of/rent free,1,Poorest tenth,3995.95287283426,80870
0,UK,1996,31,1,Owner occupier,1,Poorest tenth,29586.0923902109,84178
0,UK,1996,31,2,Social rent,1,Poorest tenth,34313.8646019355,84178
0,UK,1996,31,3,Private rent,1,Poorest tenth,16482.3798719099,84178
0,UK,1996,31,4,Care of/rent free,1,Poorest tenth,3795.66313594375,84178
0,UK,1996,32,1,Owner occupier,1,Poorest tenth,35679.0676915135,99113
0,UK,1996,32,2,Social rent,1,Poorest tenth,38298.9423395361,99113
0,UK,1996,32,3,Private rent,1,Poorest tenth,21732.918786642,99113
0,UK,1996,32,4,Care of/rent free,1,Poorest tenth,3402.07118230844,99113
0,UK,1996,33,1,Owner occupier,1,Poorest tenth,36127.8236166179,92787
0,UK,1996,33,2,Social rent,1,Poorest tenth,37174.8472439347,92787
0,UK,1996,33,3,Private rent,1,Poorest tenth,16242.9532493514,92787
0,UK,1996,33,4,Care of/rent free,1,Poorest tenth,3241.37589009605,92787
0,UK,1996,34,1,Owner occupier,1,Poorest tenth,28879.1819398468,68046
0,UK,1996,34,2,Social rent,1,Poorest tenth,25173.060147439,68046
0,UK,1996,34,3,Private rent,1,Poorest tenth,12002.4744909981,68046
0,UK,1996,34,4,Care of/rent free,1,Poorest tenth,1991.28342171618,68046
0,UK,1996,35,1,Owner occupier,1,Poorest tenth,37715.4478653879,87875
0,UK,1996,35,2,Social rent,1,Poorest tenth,29802.1501843801,87875
0,UK,1996,35,3,Private rent,1,Poorest tenth,17438.8281132555,87875
0,UK,1996,35,4,Care of/rent free,1,Poorest tenth,2918.57383697649,87875
0,UK,1996,36,1,Owner occupier,1,Poorest tenth,36011.461328814,79575
0,UK,1996,36,2,Social rent,1,Poorest tenth,27014.6132520012,79575
0,UK,1996,36,3,Private rent,1,Poorest tenth,14206.2987164279,79575
0,UK,1996,36,4,Care of/rent free,1,Poorest tenth,2342.62670275688,79575
0,UK,1996,37,1,Owner occupier,1,Poorest tenth,42656.7834977627,89760
0,UK,1996,37,2,Social rent,1,Poorest tenth,29420.3288914378,89760
0,UK,1996,37,3,Private rent,1,Poorest tenth,15813.5039483034,89760
0,UK,1996,37,4,Care of/rent free,1,Poorest tenth,1869.38366249604,89760
0,UK,1996,38,1,Owner occupier,1,Poorest tenth,34342.3508469075,71553
0,UK,1996,38,2,Social rent,1,Poorest tenth,27117.8295633537,71553
0,UK,1996,38,3,Private rent,1,Poorest tenth,9221.52106572467,71553
0,UK,1996,38,4,Care of/rent free,1,Poorest tenth,871.298524014233,71553
0,UK,1996,39,1,Owner occupier,1,Poorest tenth,42473.7662727436,84848
0,UK,1996,39,2,Social rent,1,Poorest tenth,27392.2912610977,84848
0,UK,1996,39,3,Private rent,1,Poorest tenth,13073.1273568736,84848
0,UK,1996,39,4,Care of/rent free,1,Poorest tenth,1908.81510928522,84848
0,UK,1996,40,1,Owner occupier,1,Poorest tenth,30842.5325933979,66272
0,UK,1996,40,2,Social rent,1,Poorest tenth,22310.697412286,66272
0,UK,1996,40,3,Private rent,1,Poorest tenth,11443.9288714883,66272
0,UK,1996,40,4,Care of/rent free,1,Poorest tenth,1674.84112282767,66272
0,UK,1996,41,1,Owner occupier,1,Poorest tenth,33590.2343512421,67947
0,UK,1996,41,2,Social rent,1,Poorest tenth,23210.0100238321,67947
0,UK,1996,41,3,Private rent,1,Poorest tenth,9586.43479090557,67947
0,UK,1996,41,4,Care of/rent free,1,Poorest tenth,1560.32083402023,67947
0,UK,1996,42,1,Owner occupier,1,Poorest tenth,33171.8347759046,73495
0,UK,1996,42,2,Social rent,1,Poorest tenth,27897.5432851288,73495
0,UK,1996,42,3,Private rent,1,Poorest tenth,10678.0591140666,73495
0,UK,1996,42,4,Care of/rent free,1,Poorest tenth,1747.56282489992,73495
0,UK,1996,43,1,Owner occupier,1,Poorest tenth,22532.0128462097,44871
0,UK,1996,43,2,Social rent,1,Poorest tenth,15916.9670902188,44871
0,UK,1996,43,3,Private rent,1,Poorest tenth,5363.21094553966,44871
0,UK,1996,43,4,Care of/rent free,1,Poorest tenth,1058.80911803182,44871
0,UK,1996,44,1,Owner occupier,1,Poorest tenth,31136.1416944549,58293
0,UK,1996,44,2,Social rent,1,Poorest tenth,18644.0889376679,58293
0,UK,1996,44,3,Private rent,1,Poorest tenth,7802.00417004648,58293
0,UK,1996,44,4,Care of/rent free,1,Poorest tenth,710.76519783075,58293
0,UK,1996,45,1,Owner occupier,1,Poorest tenth,39085.04593306,72470
0,UK,1996,45,2,Social rent,1,Poorest tenth,23124.7448071275,72470
0,UK,1996,45,3,Private rent,1,Poorest tenth,8806.32355259601,72470
0,UK,1996,45,4,Care of/rent free,1,Poorest tenth,1453.88570721651,72470
0,UK,1996,46,1,Owner occupier,1,Poorest tenth,32805.8473333501,64399
0,UK,1996,46,2,Social rent,1,Poorest tenth,20457.3983675927,64399
0,UK,1996,46,3,Private rent,1,Poorest tenth,9304.29257792481,64399
0,UK,1996,46,4,Care of/rent free,1,Poorest tenth,1831.46172113244,64399
0,UK,1996,47,1,Owner occupier,1,Poorest tenth,32919.9152290529,58235
0,UK,1996,47,2,Social rent,1,Poorest tenth,16269.0238049269,58235
0,UK,1996,47,3,Private rent,1,Poorest tenth,6573.77085945914,58235
0,UK,1996,47,4,Care of/rent free,1,Poorest tenth,2472.29010656107,58235
0,UK,1996,48,1,Owner occupier,1,Poorest tenth,39208.9399250929,64294
0,UK,1996,48,2,Social rent,1,Poorest tenth,15212.9655105813,64294
0,UK,1996,48,3,Private rent,1,Poorest tenth,8185.38992089689,64294
0,UK,1996,48,4,Care of/rent free,1,Poorest tenth,1686.70464342894,64294
0,UK,1996,49,1,Owner occupier,1,Poorest tenth,48452.2698306634,73833
0,UK,1996,49,2,Social rent,1,Poorest tenth,16590.958094379,73833
0,UK,1996,49,3,Private rent,1,Poorest tenth,7423.31344802649,73833
0,UK,1996,49,4,Care of/rent free,1,Poorest tenth,1366.45862693105,73833
